2.227781,-0.000542,0.665286,-0.012682,-0.017258,-0.091060,0.995615,-0.848157,-0.078140,0.117098,1.093666,-0.208460,0.206519,-0.255387,-0.186423,-0.031468,1.957553,-0.642588,-0.021205,-0.043123,-0.147955,0.352447,-1.391279,0.640262,-0.776899,0.734396,0.267859,0.164992,0.079543,-1.337836,-0.743351,0.563830,0.180819,-0.304057,-0.059717,-0.125331
2.279516,0.001581,0.688652,-0.033896,-0.045164,-0.078605,0.995305,-0.667326,-0.075781,0.097156,1.093158,-0.300560,0.226848,-0.532285,-0.097401,0.059032,2.121930,-0.698273,-0.017405,-0.086304,-0.090476,0.400717,-1.691187,0.725067,-0.922680,0.575291,0.196081,0.168934,0.069836,-1.672083,-0.887759,0.628101,0.157030,-0.313853,-0.109468,-0.226196
2.332608,0.005944,0.728808,-0.063869,-0.066662,-0.065282,0.993587,-0.463477,-0.041812,0.057476,0.984562,-0.305178,0.221604,-0.754653,0.004603,0.120422,2.107399,-0.666080,-0.011174,-0.131059,-0.018903,0.445204,-1.948226,0.804750,-1.047186,0.466288,0.106447,0.164824,0.103653,-1.984927,-1.006326,0.788871,0.166344,-0.324262,-0.151940,-0.317343
2.392540,0.012714,0.780555,-0.091790,-0.077484,-0.056663,0.991141,-0.280175,0.011793,0.020335,0.802925,-0.140328,0.191489,-0.934802,0.050586,0.138717,1.986911,-0.613144,-0.010177,-0.165473,0.038466,0.462455,-2.089917,0.850195,-1.119601,0.416339,0.077222,0.157856,0.151756,-2.223008,-1.081887,1.013715,0.203567,-0.272191,-0.180676,-0.334082
2.451758,0.022281,0.839105,-0.101331,-0.079252,-0.054210,0.990208,-0.172716,0.030900,0.023001,0.616573,0.252318,0.048837,-1.077603,0.060569,0.151899,1.834059,-0.548795,0.021198,-0.177574,0.060094,0.446881,-2.106193,0.870804,-1.123174,0.409725,0.101448,0.127478,0.195826,-2.314322,-1.117491,1.187066,0.251898,-0.220058,-0.210055,-0.328970
2.499341,0.030140,0.894628,-0.095758,-0.081904,-0.057824,0.990343,-0.132620,-0.009007,0.011059,0.465411,0.578881,-0.194889,-1.211014,0.051112,0.158058,1.712659,-0.487819,0.035897,-0.164863,0.052598,0.439350,-2.057848,0.882643,-1.114645,0.432617,0.140837,0.097342,0.227262,-2.332332,-1.152576,1.313179,0.316969,-0.178380,-0.236096,-0.311528
2.537630,0.033245,0.948104,-0.085198,-0.090535,-0.068172,0.989898,-0.192776,-0.006650,0.040153,0.470996,0.628586,-0.238742,-1.274505,0.016216,0.100221,1.525901,-0.396937,0.041747,-0.125950,0.029195,0.456669,-1.948189,0.901524,-1.075089,0.476976,0.173068,0.087372,0.265364,-2.290025,-1.174875,1.380036,0.428642,-0.155717,-0.260209,-0.303428
2.566345,0.031905,0.999202,-0.080614,-0.096572,-0.088575,0.988094,-0.335183,0.047787,0.047872,0.576760,0.532304,-0.232578,-1.254668,-0.001159,-0.023978,1.254662,-0.250566,0.027554,-0.067389,0.003925,0.481843,-1.761438,0.928820,-0.992438,0.548815,0.215484,0.089134,0.297616,-2.160227,-1.188872,1.368240,0.573191,-0.136134,-0.268949,-0.318681
2.597856,0.027575,1.045986,-0.076924,-0.100214,-0.102058,0.986724,-0.503174,0.132135,0.054299,0.707515,0.376105,-0.172845,-1.160495,-0.007165,-0.138041,0.966893,-0.077919,0.022708,-0.026646,-0.040206,0.500693,-1.514529,0.952428,-0.880030,0.627851,0.252535,0.091181,0.326248,-1.981956,-1.204067,1.317505,0.694840,-0.125366,-0.261260,-0.363686
2.639672,0.020280,1.088734,-0.068827,-0.102092,-0.102303,0.987104,-0.673143,0.201464,0.056017,0.811713,0.262105,-0.069178,-1.036539,-0.009262,-0.201719,0.712651,0.087683,0.044232,-0.009631,-0.107697,0.509872,-1.244089,0.958959,-0.787659,0.720683,0.250747,0.079792,0.353006,-1.801373,-1.216909,1.280031,0.770904,-0.132658,-0.240600,-0.426268
